id,datum,pacient_prvni_zaznam,kum_pacient_prvni_zaznam,pocet_hosp,stav_bez_priznaku,stav_lehky,stav_stredni,stav_tezky,jip,kyslik,hfno,upv,ecmo,tezky_upv_ecmo,umrti,kum_umrti
aa611de8-0cb0-4315-a850-191ed8474649,2021-04-26,263,131086,3346,242,899,1512,693,741,1304,315,362,14,694,54,26157
c45b3226-ce7e-414e-af90-a895af3c6502,2021-04-27,250,131336,3173,218,818,1473,664,716,1281,282,361,17,666,46,26203
d73fa5df-8517-4b75-8a3e-2bef88630a98,2021-04-28,231,131567,3025,211,774,1430,610,689,1239,261,335,19,612,61,26264
1c71751b-0b0e-496d-8e6f-bf6e084579c1,2021-04-29,243,131810,2855,189,715,1387,564,640,1183,239,303,19,565,39,26303
039f0661-bde8-4522-8974-ba693b3204be,2021-04-30,205,132015,2698,171,700,1313,514,580,1133,216,278,18,515,43,26346
1253a142-b692-44b2-9ca0-065cbb4c48ae,2021-05-01,158,132173,2485,130,586,1275,494,555,1137,219,262,17,494,31,26377
224ece88-fe57-48ca-b073-19e1c1d77be8,2021-05-02,147,132320,2510,137,611,1276,486,559,1130,208,267,18,486,32,26409
db5d0069-41e4-4c58-9e24-f540dfe01e9d,2021-05-03,255,132575,2706,196,707,1311,492,564,1126,215,263,14,492,34,26443
930b62c7-72a9-4efc-a31b-b84f30033d60,2021-05-04,172,132747,2554,171,662,1239,482,545,1060,215,250,15,483,43,26486
3941d306-13e3-41c9-8e98-df3db3a44f6d,2021-05-05,182,132929,2379,147,614,1186,432,503,1000,184,232,16,433,32,26518
42f50b5a-69aa-4a50-ac64-30bf7ae7de66,2021-05-06,171,133100,2241,154,587,1103,397,464,929,175,218,17,398,36,26554
39b85d97-a7c9-486f-a9ac-738ec4b9b284,2021-05-07,176,133276,2145,171,579,1013,382,439,860,174,199,13,383,25,26579
732a54b3-e480-48ac-880d-6efd1f33cf1c,2021-05-08,92,133368,1900,120,450,963,367,412,818,171,184,12,368,29,26608
7e35f556-c7e2-4e6a-9f9d-a0793dff89c0,2021-05-09,102,133470,1882,117,437,958,370,416,821,170,181,11,371,30,26638
eddc54da-03cb-492a-b4be-59ae826fe62d,2021-05-10,176,133646,2006,155,564,921,366,424,784,168,184,11,367,29,26667
fb090bc9-768f-477c-9d62-2c3946a27af4,2021-05-11,139,133785,1852,137,502,866,347,401,736,168,164,10,349,28,26695
7851ab90-e4d6-43e7-8e72-408ca989dd22,2021-05-12,138,133923,1740,155,466,791,328,379,664,163,155,9,330,30,26725
0e6249eb-31d2-41dc-a34d-b9ddea5f86c0,2021-05-13,121,134044,1644,126,452,749,317,369,642,151,153,8,319,19,26744
f2e66186-8acd-469f-a7b9-5c63e8f46f69,2021-05-14,105,134149,1556,117,421,729,289,343,622,141,138,8,290,16,26760
0782a316-e33d-43d8-82e2-7d10c1d87683,2021-05-15,65,134214,1353,87,354,650,262,309,561,127,122,8,262,14,26774
0ba1e004-8f40-40fb-bf58-3e608bdf590b,2021-05-16,65,134279,1339,81,357,645,256,306,557,124,122,7,256,12,26786
50e14b36-a21b-4682-a54e-f757691482c9,2021-05-17,103,134382,1418,96,436,648,238,297,529,111,113,6,238,19,26805
98c1e404-45ef-40b2-a456-f69a8919d7be,2021-05-18,80,134462,1278,87,384,584,223,279,477,105,107,6,223,13,26818
abfd4152-6465-4455-9b88-4c9b171ba9e8,2021-05-19,69,134531,1169,80,342,533,214,251,438,105,100,6,214,16,26834
f77db5fa-7bc9-486f-8cc3-9032adf301e2,2021-05-20,68,134599,1081,91,312,491,187,220,407,89,92,5,187,15,26849
e419a7ee-9d0c-4a9a-bb5e-ee10ab047922,2021-05-21,77,134676,1031,88,298,469,176,194,396,91,76,4,177,13,26862
233ab326-81a3-4070-a883-d33e17d89315,2021-05-22,35,134711,885,56,229,433,167,191,376,87,71,3,168,9,26871
354f9e83-380f-41e9-ba3c-81c8bf0cf2df,2021-05-23,29,134740,866,64,218,425,159,189,362,84,68,3,160,11,26882
4a67fa26-d7e7-41bd-bf3b-552acb9acc73,2021-05-24,57,134797,898,83,263,394,158,185,319,82,66,4,159,6,26888
dc385951-fb9d-4669-aaf7-dfa89f1c93ba,2021-05-25,59,134856,804,77,201,390,136,164,316,67,62,4,137,8,26896
0b408a71-d212-4a75-a7db-ce9988667d5f,2021-05-26,61,134917,776,77,213,357,129,156,296,58,64,3,130,10,26906
ff5cfc75-61cb-465b-8760-df1f31e2de05,2021-05-27,38,134955,680,60,181,318,121,147,269,57,60,3,123,14,26920
8750f9ea-49ce-41df-8af3-d39a387bb88d,2021-05-28,40,134995,626,56,185,285,100,127,243,43,55,3,102,6,26926
3d1e17bc-fb7b-4a55-86ed-b2e3c34930fe,2021-05-29,19,135014,522,40,146,238,98,113,204,47,43,4,100,5,26931
17b48054-8433-4822-b908-4a92965cf6ac,2021-05-30,27,135041,520,46,155,227,92,113,198,45,43,4,95,4,26935
f64bad5d-b488-4591-945f-a97fead1f341,2021-05-31,41,135082,558,66,179,214,99,118,182,46,46,4,102,7,26942
c56c2bff-d1c2-451e-b793-ffb79942faef,2021-06-01,28,135110,480,51,151,195,83,98,158,33,43,3,85,5,26947
44d965bc-d67c-40d5-86d0-6ccd10b6c9de,2021-06-02,38,135148,445,41,152,175,77,91,140,33,40,3,80,4,26951
044229a2-db0d-459c-b801-b8185450dd70,2021-06-03,20,135168,396,43,129,151,73,86,121,34,36,3,75,2,26953
3323f76a-5ee3-4775-9b0d-216d3f2fdf3d,2021-06-04,28,135196,369,41,127,139,62,72,113,27,30,2,64,6,26959
02d47eff-953f-4afe-9e0e-0f0a7a101544,2021-06-05,15,135211,304,27,100,125,52,60,105,25,22,1,53,1,26960
aa0cc588-9ae7-41c1-8d09-9e15a384b1ca,2021-06-06,12,135223,304,26,104,122,52,61,104,24,20,1,53,4,26964
9c7ecf74-35bb-40e7-82a8-91390b2ede5c,2021-06-07,14,135237,306,32,110,119,45,58,100,22,19,1,46,3,26967
177b3d11-9164-49ca-9e78-52361d7d773b,2021-06-08,23,135260,290,32,88,127,43,59,108,20,19,2,44,5,26972
d460781d-4263-439b-815a-8ba0df7ff7a7,2021-06-09,15,135275,262,24,82,117,39,56,94,19,17,3,40,2,26974
8a4c1e58-9012-40f9-b10f-2136efdc7be5,2021-06-10,18,135293,239,27,77,99,36,53,80,17,15,2,37,5,26979
65f7719a-0b5d-410e-bb87-2b44248cdbe9,2021-06-11,10,135303,190,23,68,77,22,38,61,10,9,0,22,1,26980
053a3001-39f0-4dd5-b277-e3c4b3d85b37,2021-06-12,8,135311,163,15,53,70,25,38,53,11,10,0,25,3,26983
2bc864fe-26ec-44c7-8a87-3bf92e0e0281,2021-06-13,5,135316,155,13,54,65,23,35,52,10,11,0,23,2,26985
77f20523-a113-424c-afcf-b9278c807fd5,2021-06-14,9,135325,171,19,60,66,26,37,55,11,11,1,26,0,26985
47fd6118-b362-40d2-a5cd-180b90064b1c,2021-06-15,9,135334,144,21,43,61,19,27,47,8,9,1,19,3,26988
28dcfaba-ac11-4575-98c6-4d539c0e08e7,2021-06-16,6,135340,123,20,35,53,15,25,42,4,9,1,15,1,26989
b63b2fcb-fabb-4c9a-a65a-e61c16e593c5,2021-06-17,24,135364,122,24,27,54,17,24,41,5,9,1,17,4,26993
fb008e73-8835-4c62-b617-9c437b1d294e,2021-06-18,8,135372,114,26,28,42,18,22,31,6,11,0,18,3,26996
45f1c757-69b8-4364-8ca1-78e7889abbcf,2021-06-19,10,135382,91,13,26,39,13,18,31,4,9,0,14,0,26996
91e67cda-9242-4357-a172-3bc7544014e3,2021-06-20,2,135384,89,13,26,38,12,20,32,3,9,0,13,1,26997
fcfa34d9-a18c-4483-8d83-ad5f6de550ac,2021-06-21,8,135392,94,18,28,35,13,18,32,3,10,0,14,0,26997
9f2d6fee-1ba0-4257-8ff9-4e40966dd3d0,2021-06-22,7,135399,90,18,26,32,14,17,27,4,9,0,15,2,26999
fb0adcab-41e9-4550-b410-83ef75b3915f,2021-06-23,7,135406,87,19,21,36,11,14,27,4,7,0,12,0,26999
c61efc71-ae23-4dfa-96ea-110b1890c6ed,2021-06-24,4,135410,84,21,22,28,13,16,22,4,8,1,14,2,27001
d6ed8156-dc78-4c67-93bd-a4cd2ad67741,2021-06-25,6,135416,70,20,24,16,10,16,9,4,7,0,11,1,27002
1ce125b4-d6c0-487c-9cb4-9def69bb85bf,2021-06-26,2,135418,58,17,17,14,10,13,9,4,7,0,11,2,27004
e2b346e7-b6dc-403f-b92a-3a62250bba7f,2021-06-27,2,135420,59,17,18,16,8,12,11,2,7,0,9,0,27004
470f07e9-9a07-43f9-875c-e1c743ee6578,2021-06-28,7,135427,65,18,21,17,9,14,11,2,8,0,10,0,27004
45571e3f-b189-48f9-8560-ef9e6b36b7b3,2021-06-29,2,135429,60,16,19,14,11,15,12,4,6,0,11,0,27004
0f4acc54-f219-41c9-bec2-c547e632df28,2021-06-30,10,135439,60,16,20,14,10,13,9,4,5,0,10,2,27006
c736bf66-97d5-42d6-ae34-ce067d42b3b8,2021-07-01,4,135443,50,12,13,17,8,14,11,4,4,0,8,1,27007
6635791a-494f-4953-919e-f432b292445b,2021-07-02,2,135445,41,14,8,13,6,7,10,2,3,0,6,1,27008
68d1cebf-d438-4946-99de-44656f9b83d9,2021-07-03,2,135447,30,8,5,12,5,6,9,2,3,0,5,0,27008
7acb6338-a115-4692-808c-f5aea501bab1,2021-07-04,3,135450,33,8,9,12,4,7,9,2,2,0,4,2,27010
4e7228b3-1941-4ea5-8705-c77d1d95f8b7,2021-07-05,2,135452,35,7,10,14,4,11,10,3,1,0,4,0,27010
2a18fda3-23ee-4e0d-8f13-c0c829cc83d1,2021-07-06,0,135452,34,8,10,12,4,11,6,3,1,0,4,0,27010
d1705a35-7aa4-402f-a735-7f00aae389e5,2021-07-07,8,135460,44,12,9,20,3,12,12,2,1,0,3,1,27011
7c963168-b81b-459c-b6f1-10fa74e35a26,2021-07-08,4,135464,41,9,12,16,4,11,7,2,2,0,4,0,27011
8bfe3e51-7ea6-4c7c-bdd7-b842753935e0,2021-07-09,5,135469,37,8,11,14,4,8,10,2,2,0,4,0,27011
418ae437-14e9-4ef4-b8ca-d4a98a95d0a0,2021-07-10,3,135472,26,5,6,12,3,7,10,1,2,0,3,0,27011
77be9a7e-4030-48fb-9ba7-dc0792bd0154,2021-07-11,5,135477,26,3,6,15,2,8,12,0,2,0,2,0,27011
b8830db8-b515-44e2-b5a3-4defc99356b3,2021-07-12,8,135485,35,3,10,19,3,9,16,1,2,0,3,0,27011
ed1354c3-f1c7-419d-b39f-c7d21ef2ffaa,2021-07-13,0,135485,33,5,10,15,3,8,14,1,2,0,3,0,27011
669ada44-8306-4c66-9864-da933f9ee45b,2021-07-14,5,135490,31,6,5,15,5,10,13,2,3,0,5,0,27011
5921099b-38f4-4bed-98e7-05749dce9007,2021-07-15,6,135496,32,4,3,19,6,10,16,3,3,0,6,0,27011
f6e1c5d9-9fc6-4024-a845-9821228bb5e0,2021-07-16,6,135502,35,3,6,19,7,10,13,3,3,0,7,2,27013
2844a742-389f-44ce-9fa5-27d4f895fe12,2021-07-17,4,135506,33,5,6,16,6,9,11,4,2,0,6,0,27013
1b1bc8ea-1632-4354-b117-92e9bf9e5430,2021-07-18,2,135508,35,5,8,15,7,10,9,4,3,0,7,1,27014
0efb9701-97f7-42e8-8ff2-d58b35e3e52f,2021-07-19,10,135518,49,10,11,22,6,10,15,3,3,0,6,2,27016
6d9d7604-3a0c-4d83-bb45-fafa49b12aa0,2021-07-20,5,135523,45,5,14,20,6,6,14,3,2,0,6,0,27016
5f322aa7-2168-4d4b-b22d-ee9c707b4c6b,2021-07-21,6,135529,47,7,13,22,5,9,17,3,1,0,5,1,27017
6f0a5ded-4237-43b8-8d55-250f6f246c42,2021-07-22,6,135535,46,4,13,23,6,14,15,2,2,0,6,0,27017
73538d50-d5cc-455d-baf4-46f9644f7d69,2021-07-23,5,135540,46,6,17,18,5,12,15,2,2,0,6,0,27017
8a000a05-09f2-44f7-a8fc-461378518c60,2021-07-24,6,135546,43,5,11,23,4,9,19,3,2,0,5,0,27017
0659c40d-df9e-4452-99a9-2a2fd8dc32e4,2021-07-25,8,135554,50,6,16,24,4,10,21,2,3,0,5,0,27017
47af7338-9e0d-4259-a26d-b152a5ce7ac1,2021-07-26,14,135568,62,10,20,26,6,9,21,3,3,0,7,0,27017
55f8c163-6655-47f1-984d-e5ef31bca887,2021-07-27,3,135571,55,8,14,26,7,10,23,3,5,0,8,0,27017
9ff1d3f5-e14b-4a65-abcb-d4043074906c,2021-07-28,7,135578,55,5,16,27,7,11,24,2,5,0,8,0,27017
9ad5925f-4f31-4986-af8d-7a8ae41c48bd,2021-07-29,11,135589,62,5,16,32,9,14,29,5,5,0,10,0,27017
19eee364-f437-4ffc-b82b-12661fbbe495,2021-07-30,4,135593,62,5,17,29,11,16,27,7,5,1,11,0,27017
8f284223-df49-42c9-aabd-dc190b7a2aaf,2021-07-31,5,135598,58,3,17,26,12,17,23,5,7,1,12,2,27019
66482d64-4ca0-4576-88ab-5e70b34dbaef,2021-08-01,4,135602,52,4,11,26,11,16,24,6,5,1,11,1,27020
1535cd0b-cde2-4e4c-a6b6-10d88e3d759d,2021-08-02,9,135611,61,9,12,27,13,15,27,5,6,1,13,1,27021
1773d815-ef20-4839-9e57-84a974d3824e,2021-08-03,3,135614,57,6,12,27,12,17,25,5,7,1,12,0,27021
93d28016-e2fd-46f8-a9b8-5b5906ae0d50,2021-08-04,12,135626,59,5,12,30,12,18,27,4,8,1,12,0,27021
445a4e83-0481-40eb-aa1e-dcc08e12a182,2021-08-05,3,135629,60,8,10,30,12,17,24,4,8,1,12,1,27022
bc37b946-2671-40ef-9675-69f1adea2728,2021-08-06,9,135638,60,4,15,29,12,15,23,4,8,1,12,2,27024
ae427a6c-42d2-4b5b-8be0-324f3d91b502,2021-08-07,6,135644,59,5,15,28,11,13,24,5,6,0,11,0,27024
0ef4d30b-688c-450f-80a9-a08f5fb4dfc9,2021-08-08,2,135646,58,6,16,22,14,16,19,7,7,0,14,0,27024
8c19e095-5312-4e6c-a186-3c532f583e06,2021-08-09,7,135653,68,9,15,28,16,18,24,8,7,0,16,1,27025
c303a556-edd8-4f70-8b8d-e5ab5ba4759e,2021-08-10,7,135660,63,7,17,22,17,18,20,8,8,0,17,0,27025
9e617792-0391-4048-9b7e-43d4f16f2762,2021-08-11,7,135667,65,7,19,19,20,20,17,9,9,0,20,1,27026
298c1326-6507-4894-8274-a2d226761820,2021-08-12,5,135672,65,4,17,26,18,20,22,8,8,1,18,0,27026
4d579a0c-749f-4979-8db0-2d4e3a494d4c,2021-08-13,6,135678,56,4,12,24,16,18,17,8,8,0,16,0,27026
a1f71608-a19d-4ace-ab13-a54d34b445bc,2021-08-14,9,135687,59,5,11,26,17,19,20,10,7,0,17,0,27026
e189f64a-b692-4c3d-8807-1572064007a6,2021-08-15,5,135692,61,6,13,25,17,16,19,10,7,0,17,2,27028
723617a9-ca90-4607-beb1-64a3eabdb15d,2021-08-16,10,135702,74,9,14,33,18,18,27,11,7,0,18,2,27030
865d2e33-1a4c-46a0-bbf8-3c6224f46d0d,2021-08-17,7,135709,74,4,22,30,18,18,25,10,6,1,18,1,27031
dfd64602-44e8-4fa7-9ac6-106d9b415ac7,2021-08-18,9,135718,78,5,22,35,16,19,29,10,6,2,16,3,27034
6a2978b1-beab-43a1-a697-df160639307b,2021-08-19,10,135728,73,4,15,36,18,20,31,9,5,3,18,1,27035
cf95db89-0cf2-4cc7-807e-cd5b429aead5,2021-08-20,10,135738,72,6,17,35,14,18,26,9,5,2,14,1,27036
50f12908-4ff9-4732-9f93-66df668ae9db,2021-08-21,6,135744,61,4,13,32,12,16,25,8,4,0,12,0,27036
22c1efc0-f81f-4086-8b89-6a992a4a9711,2021-08-22,6,135750,66,4,17,33,12,17,27,7,5,0,12,0,27036
1ecdcf4d-71c0-4b14-afa5-fa7b2021f2b3,2021-08-23,8,135758,72,8,21,31,12,19,26,8,5,0,13,0,27036
076c35f8-62f4-459b-95a8-5d35e0b46da7,2021-08-24,11,135769,69,6,21,31,11,16,22,8,3,0,11,1,27037
b5cc18d5-4617-4cc3-a343-3ad039137b4e,2021-08-25,10,135779,73,6,22,31,14,18,22,11,3,0,14,2,27039
50c33c5d-c822-448b-9b2c-28d962eb5975,2021-08-26,7,135786,71,6,26,27,12,16,19,10,2,0,12,0,27039
5fdfa0e4-e1dd-4709-b890-1c7f898aad7e,2021-08-27,7,135793,62,9,21,22,10,14,17,8,2,0,10,1,27040
b1718f8e-c237-4f27-b234-dee640959ecf,2021-08-28,5,135798,56,6,17,23,10,13,18,7,2,0,10,2,27042
005d2986-43e5-464f-8c00-f88d6ff71e49,2021-08-29,3,135801,55,6,18,23,8,9,16,6,2,0,8,1,27043
7f694aae-f853-4746-bcd6-0aeb67b332d4,2021-08-30,4,135805,61,8,21,23,9,10,19,6,3,0,9,0,27043
fde2d3f6-a797-4fcc-bc3c-7ea76be1126c,2021-08-31,9,135814,56,3,17,30,6,10,26,2,4,0,6,0,27043
3ee501bd-a12a-4761-9f9f-03e5e71b9414,2021-09-01,15,135829,63,8,17,29,9,12,24,4,4,0,9,0,27043
585f0bf0-56e2-4b94-a89b-dcc78485e844,2021-09-02,10,135839,66,5,23,27,11,14,23,7,4,0,11,2,27045
e65861d1-b634-496b-919f-49a87cdb5ad5,2021-09-03,14,135853,64,5,26,22,11,14,18,8,3,0,11,0,27045
98349518-6145-4c0c-9d8e-279ecb867b30,2021-09-04,7,135860,61,6,21,26,8,16,23,6,2,0,8,0,27045
c9334c26-6a0e-4a68-b3ff-3f12fc64ff80,2021-09-05,10,135870,69,4,24,34,7,16,28,5,2,0,7,0,27045
7b736950-07ef-4d49-98d9-e7ef711580f7,2021-09-06,17,135887,92,7,28,45,12,23,38,8,3,2,12,1,27046
21ff9878-b4f6-4ab5-b418-fac6119e5c18,2021-09-07,13,135900,97,4,28,49,16,26,41,12,3,2,16,2,27048
b02b5ac9-72f8-4dd6-812f-9addcdef6b76,2021-09-08,15,135915,102,4,26,57,15,24,46,10,4,1,15,1,27049
7b7c0de8-e998-4285-b54f-a064e6f3af61,2021-09-09,16,135931,113,8,31,59,15,22,47,11,4,1,15,0,27049
ef558336-140e-4a48-b740-845894f8bf1d,2021-09-10,13,135944,117,6,39,57,15,24,52,11,4,1,15,0,27049
04aa2f06-c038-4aa0-886e-bc35f4037d16,2021-09-11,12,135956,115,5,31,62,17,27,55,11,6,1,17,0,27049
924553c8-a57c-4a3f-9c09-9ec6f3dfcb87,2021-09-12,17,135973,127,7,28,72,20,31,64,12,8,1,20,2,27051
749fdc5b-1ba4-44b5-bf18-680fbdb6ca0e,2021-09-13,29,136002,157,10,51,74,22,35,67,11,10,1,22,0,27051
0c777d29-0b31-4417-895b-72bd8fdf5e21,2021-09-14,25,136027,164,11,46,81,26,41,73,14,12,1,26,3,27054
f798bed2-7083-4849-ba22-c6054946b4f5,2021-09-15,17,136044,168,8,56,74,30,38,64,16,12,2,30,3,27057
4de0ffe3-3084-4e7c-9e3f-0c9764abc56c,2021-09-16,19,136063,166,12,50,72,32,43,62,18,14,2,32,0,27057
2c310fbf-4679-4236-9be5-58d235754466,2021-09-17,31,136094,182,21,59,68,34,46,57,20,14,1,34,2,27059
3f225ecd-fc52-4cf6-9f48-6fbb4ea37d1f,2021-09-18,9,136103,161,17,41,72,31,43,60,16,16,1,32,3,27062
2ac92422-2d29-4276-9d0d-7ab32256bc09,2021-09-19,14,136117,164,18,43,75,28,40,64,13,14,1,28,2,27064
5b148459-06e9-4b41-8c2d-def77eb344cb,2021-09-20,23,136140,185,19,59,77,30,42,65,11,16,2,30,4,27068
449bf423-8d21-4270-982a-543a1b10199c,2021-09-21,19,136159,180,23,49,80,28,40,66,11,15,2,28,2,27070
86490761-da13-4d19-aa79-1062cf352fd3,2021-09-22,17,136176,182,19,52,84,27,38,64,10,15,2,27,2,27072
909fa5b6-17d9-4cf9-9d8b-a7b38ea9421b,2021-09-23,21,136197,183,22,54,79,28,38,64,10,17,1,28,3,27075
d5033aa9-e5de-4e24-98dd-0f64a7c72f37,2021-09-24,27,136224,188,24,41,92,31,42,76,13,17,2,31,0,27075
d8fcb6ae-4a40-4c76-9209-4191a44e7ec2,2021-09-25,20,136244,188,21,34,98,35,46,79,16,19,2,35,2,27077
1cedd654-ad11-4230-84da-0a28e60d9018,2021-09-26,16,136260,197,23,40,102,32,45,81,13,20,1,32,0,27077
87a88e56-5713-4f17-ab2b-c8bf34fcb850,2021-09-27,34,136294,229,27,45,119,38,49,96,14,23,1,38,0,27077
c3992fab-baa4-4f93-8386-2d5cb3b0cddd,2021-09-28,16,136310,226,25,50,109,42,53,96,15,27,1,42,3,27080
7d67f030-3d4b-40a6-9cb0-817719b468cd,2021-09-29,36,136346,253,30,57,127,39,51,110,12,26,1,39,5,27085
f3c47154-a561-4113-be38-94d68002e2a5,2021-09-30,32,136378,251,40,53,121,37,50,104,12,24,1,37,1,27086
c1318d07-01c7-4d40-a84e-c0914d7ff6d6,2021-10-01,31,136409,244,33,63,118,30,45,99,6,24,1,30,1,27087
d2ac15ad-39ff-4800-9e93-cefc788133d2,2021-10-02,27,136436,234,14,65,119,36,44,102,10,24,2,36,1,27088
f0c55289-dd6e-4ce3-a04b-a62c370d333c,2021-10-03,25,136461,247,15,65,130,37,52,107,10,24,3,37,4,27092
87c865f1-8d37-48d6-ad09-70c524613dda,2021-10-04,53,136514,302,36,72,152,42,58,122,15,26,2,42,4,27096
b4967cd3-4228-4082-978e-1a431741876c,2021-10-05,40,136554,302,21,66,162,53,72,136,24,27,2,53,2,27098
5f924cdd-da16-40c5-b996-be9a9492fbfc,2021-10-06,54,136608,327,29,77,152,69,86,125,40,27,2,69,4,27102
1e865702-2ddc-4b1e-b4e7-607958e433fc,2021-10-07,39,136647,316,24,78,152,62,75,128,31,27,2,62,3,27105
bfae9f70-5950-42a1-adae-31287167e790,2021-10-08,51,136698,344,28,91,161,64,78,132,32,28,4,64,4,27109
30c25997-46c5-486e-b334-794db351f983,2021-10-09,30,136728,333,25,80,170,58,77,145,27,28,3,58,3,27112
7235922e-fc41-4b86-899c-aec53fd83f6d,2021-10-10,34,136762,350,23,85,181,61,77,155,29,27,3,61,4,27116
8f4cbc06-4180-4f02-894f-cb899834674c,2021-10-11,80,136842,425,32,113,202,78,99,167,37,36,3,78,5,27121
3824d6ae-f0c4-418e-a1a4-176e2d3e01b4,2021-10-12,62,136904,444,35,107,213,89,113,179,42,42,3,89,6,27127
a8abc3b8-d6cc-4da9-9c46-2b15d51b6e5d,2021-10-13,63,136967,470,30,122,228,90,114,190,44,42,2,90,6,27133
435d10b3-f5d0-4e9a-9184-5e50c0d47e3d,2021-10-14,57,137024,496,30,138,231,97,116,192,48,43,2,97,6,27139
590f38d6-b191-4bae-9eb1-d3f8162ab810,2021-10-15,82,137106,527,44,141,248,94,115,212,43,48,2,94,10,27149
62f7161a-79bb-485d-b3cf-ed6bf47eb59d,2021-10-16,70,137176,515,26,151,249,89,112,202,37,48,2,89,8,27157
edd5477b-5b4f-4f67-9134-0149e16f1016,2021-10-17,50,137226,541,32,151,263,95,116,210,40,50,3,95,11,27168
c317b67c-b529-4d82-adaa-89b5626b5a89,2021-10-18,133,137359,662,48,209,297,108,133,248,46,54,3,108,12,27180
63012736-cc7e-408b-abef-692d9c17f8c2,2021-10-19,143,137502,726,58,229,326,113,146,274,55,54,4,113,9,27189
098775af-0b11-43c1-8a41-47adb59a65ab,2021-10-20,117,137619,795,64,252,362,117,138,315,53,59,5,117,7,27196
cb2a35a8-b56b-433d-b21b-f190c983d824,2021-10-21,124,137743,840,65,253,397,125,142,350,55,64,4,125,10,27206
dca7a6b4-922a-4eb8-9536-ff9c5b2f9357,2021-10-22,159,137902,921,67,289,436,129,153,388,60,62,4,129,12,27218
19250df9-0d4c-4fa2-a9c2-6951fb2197c8,2021-10-23,112,138014,929,70,266,461,132,151,407,64,62,4,133,13,27231
fd867070-cd81-4a51-8fe1-e3c1a2d8c7c3,2021-10-24,110,138124,992,74,284,484,150,163,425,75,69,4,151,19,27250
2775559e-9787-4525-b018-24bc89598eb9,2021-10-25,216,138340,1173,105,399,498,171,171,436,72,80,5,171,20,27270
4e36c0ca-de94-43fe-98c9-0146a2025e87,2021-10-26,261,138601,1294,133,421,559,181,193,488,84,84,3,183,16,27286
16c3886d-c411-422b-a15e-4a24288e3bf7,2021-10-27,239,138840,1396,115,464,631,186,215,546,89,84,4,187,21,27307
645887cf-3618-4271-8272-07f6ece158fb,2021-10-28,170,139010,1391,97,472,631,191,209,559,96,79,4,192,26,27333
3981d682-97f2-46df-8c6a-d21fffa8842c,2021-10-29,270,139280,1578,145,534,700,199,233,616,102,93,4,200,25,27358
ef45d379-8f77-4b53-b40e-2fc703a5f688,2021-10-30,189,139469,1597,121,517,738,221,238,651,112,99,6,222,22,27380
24fbaf2d-7a97-4a89-b819-63708417fa6d,2021-10-31,203,139672,1730,132,540,800,258,267,715,130,118,5,259,27,27407
fc968818-659f-487b-9116-6f310620bc92,2021-11-01,412,140084,2103,180,686,946,291,311,822,146,133,8,291,30,27437
69ac9c26-0e67-4889-ab2d-f8d7d12da8e7,2021-11-02,392,140476,2292,201,722,1063,306,318,917,153,136,10,306,32,27469
8e61f571-ad17-48f8-ad60-8b7f778f0871,2021-11-03,383,140859,2495,209,816,1144,326,345,983,165,146,10,326,40,27509
8f201b8f-b23b-4173-b278-d7c9b0511e07,2021-11-04,385,141244,2657,199,901,1216,341,345,1043,163,163,11,341,45,27554
c121b6e5-e32c-411c-9834-8df763ce8938,2021-11-05,358,141602,2801,215,931,1273,382,384,1102,181,179,12,382,52,27606
70e6cd22-db88-4424-b5c0-7077e727539e,2021-11-06,280,141882,2801,189,912,1308,392,389,1138,193,180,11,393,47,27653
e75d46ff-6dcf-4ccd-b2e7-b39ac8ef0123,2021-11-07,278,142160,2952,185,964,1385,418,424,1196,200,197,11,420,35,27688
7cb7c9ba-7eaa-4b5d-9a1e-a9f0a461d13c,2021-11-08,535,142695,3412,287,1181,1466,478,471,1249,234,214,13,478,46,27734
ea427faa-1629-4e8c-aee8-a3118c6c377a,2021-11-09,546,143241,3609,318,1183,1593,515,488,1340,249,230,13,517,61,27795
285ba407-cf42-4aa8-80b0-9fe6fd19b33b,2021-11-10,469,143710,3756,371,1207,1624,554,511,1393,279,240,14,556,72,27867
eda9f5e5-7a31-4960-ae9b-b5ae90505ed7,2021-11-11,492,144202,3885,388,1241,1694,562,519,1460,282,252,10,566,70,27937
aefaa208-2897-4066-b7a6-c601e7d9a7c0,2021-11-12,530,144732,4049,399,1302,1762,586,527,1529,297,250,11,589,67,28004
a6211461-498c-420c-84a4-49ba75579588,2021-11-13,376,145108,3988,375,1178,1839,596,561,1619,286,270,12,598,70,28074
793c52b7-d193-4327-8043-f609fa6869d5,2021-11-14,342,145450,4130,343,1253,1911,623,601,1695,295,290,11,625,60,28134
0b83c1d9-8f85-42a1-8dc8-c30787b492df,2021-11-15,729,146179,4779,483,1578,2039,679,644,1803,331,305,12,681,88,28222
f6e9d801-89a1-447c-8131-6701c44d4e3b,2021-11-16,652,146831,4853,477,1640,2046,690,651,1789,339,310,14,692,65,28287
9d556e25-0948-4b01-91f8-e7b547b73776,2021-11-17,476,147307,4814,464,1478,2156,716,691,1911,354,323,13,718,82,28369
b33c6736-e7af-4921-8105-3d7a74380014,2021-11-18,638,147945,5180,493,1690,2250,747,716,1976,352,350,14,749,116,28485
d029bed9-7706-4b36-82f2-d476b73ff21b,2021-11-19,691,148636,5305,505,1749,2281,770,744,2015,364,364,15,771,107,28592
