Iteration 2202, loss = 5957373.19802134
Iteration 2203, loss = 5955628.58788664
Iteration 2204, loss = 5954522.37604076
Iteration 2205, loss = 5953195.94307117
Iteration 2206, loss = 5951834.36443036
Iteration 2207, loss = 5950545.12546099
Iteration 2208, loss = 5951496.79655649
Iteration 2209, loss = 5955662.65286955
Iteration 2210, loss = 5954801.07867299
Iteration 2211, loss = 5954018.95235162
Iteration 2212, loss = 5953051.43192803
Iteration 2213, loss = 5951995.52979378
Iteration 2214, loss = 5950887.69547723
Iteration 2215, loss = 5950337.24791588
Iteration 2216, loss = 5952881.72562602
Iteration 2217, loss = 5951913.36135350
Iteration 2218, loss = 5951005.35627224
Iteration 2219, loss = 5950047.27832215
Iteration 2220, loss = 5949289.72834836
Iteration 2221, loss = 5952137.94960610
Iteration 2222, loss = 5951677.57163133
Iteration 2223, loss = 5950844.65166577
Iteration 2224, loss = 5950207.71244635
Iteration 2225, loss = 5949325.37977693
Iteration 2226, loss = 5948313.69541252
Iteration 2227, loss = 5947294.91561897
Iteration 2228, loss = 5950557.52099638
Iteration 2229, loss = 5949975.72118513
Iteration 2230, loss = 5949138.32156136
Iteration 2231, loss = 5949192.43873082
Iteration 2232, loss = 5949336.69506017
Iteration 2233, loss = 5948828.16009787
Iteration 2234, loss = 5948049.16206108
Iteration 2235, loss = 5947282.13604387
Iteration 2236, loss = 5946199.62104553
Iteration 2237, loss = 5945273.16554532
Iteration 2238, loss = 5944216.94937336
Iteration 2239, loss = 5943252.44468216
Iteration 2240, loss = 5942232.80470610
Iteration 2241, loss = 5941365.61055399
Iteration 2242, loss = 5942568.94236103
Iteration 2243, loss = 5949482.07172703
Iteration 2244, loss = 5951853.62478412
Iteration 2245, loss = 5956527.14030359
Iteration 2246, loss = 5957051.80905204
Iteration 2247, loss = 5957826.07463255
Iteration 2248, loss = 5954348.19657950
Iteration 2249, loss = 5952036.90493458
Iteration 2250, loss = 5950098.06160547
Iteration 2251, loss = 5949341.37399544
Iteration 2252, loss = 5947722.32044186
Iteration 2253, loss = 5946628.96353617
Iteration 2254, loss = 5945581.31985813
Iteration 2255, loss = 5944482.13890286
Iteration 2256, loss = 5943355.77206150
Iteration 2257, loss = 5942391.54349582
Iteration 2258, loss = 5941370.83585320
Iteration 2259, loss = 5940278.56678753
Iteration 2260, loss = 5939256.48680056
Iteration 2261, loss = 5938341.13368239
Iteration 2262, loss = 5937266.95580080
Iteration 2263, loss = 5935087.18190133
Iteration 2264, loss = 5934484.39552404
Iteration 2265, loss = 5942679.75628978
Iteration 2266, loss = 5944449.75428362
Iteration 2267, loss = 5944917.42678631
Iteration 2268, loss = 5944346.27477103
Iteration 2269, loss = 5943294.51041406
Iteration 2270, loss = 5942404.11475157
Iteration 2271, loss = 5941519.43771050
Iteration 2272, loss = 5940664.27789113
Iteration 2273, loss = 5939571.77148791
Iteration 2274, loss = 5938586.83443866
Iteration 2275, loss = 5937606.98028592
Iteration 2276, loss = 5936611.06062543
Iteration 2277, loss = 5935603.81829062
Iteration 2278, loss = 5934634.65618539
Iteration 2279, loss = 5933630.84687375
Iteration 2280, loss = 5930784.39595933
Iteration 2281, loss = 5929571.25678836
Iteration 2282, loss = 5928516.16863878
Iteration 2283, loss = 5928448.63280746
Iteration 2284, loss = 5931397.16364354
Iteration 2285, loss = 5933462.45752040
Iteration 2286, loss = 5933291.40910634
Iteration 2287, loss = 5934720.64928134
Iteration 2288, loss = 5932851.35922237
Iteration 2289, loss = 5935830.78618491
Iteration 2290, loss = 5943460.68826666
Iteration 2291, loss = 5942528.75437218
Iteration 2292, loss = 5945337.16635759
Iteration 2293, loss = 5945238.66765529
Iteration 2294, loss = 5945159.38273430
Iteration 2295, loss = 5945890.32869292
Iteration 2296, loss = 5943782.91389794
Iteration 2297, loss = 5941810.25450549
Iteration 2298, loss = 5941142.37781587
Iteration 2299, loss = 5940177.07659433
Iteration 2300, loss = 5939080.85559177
Iteration 2301, loss = 5936847.34276643
Iteration 2302, loss = 5934206.53538320
Iteration 2303, loss = 5936062.07902893
Iteration 2304, loss = 5933446.42822948
Iteration 2305, loss = 5929961.80077214
Iteration 2306, loss = 5928501.16508119
Iteration 2307, loss = 5927110.16515725
Iteration 2308, loss = 5925852.59235286
Iteration 2309, loss = 5924605.44672047
Iteration 2310, loss = 5923553.85198746
Iteration 2311, loss = 5922457.87136384
Iteration 2312, loss = 5921483.27529535
Iteration 2313, loss = 5920465.59873284
Iteration 2314, loss = 5919388.36705997
Iteration 2315, loss = 5918673.42489190
Iteration 2316, loss = 5920363.97823582
Iteration 2317, loss = 5922751.20749632
Iteration 2318, loss = 5927449.29621542
Iteration 2319, loss = 5927637.52400990
Iteration 2320, loss = 5927154.08368153
Iteration 2321, loss = 5926444.23236003
Iteration 2322, loss = 5927109.89016125
Iteration 2323, loss = 5930178.94246036
Iteration 2324, loss = 5935233.81888868
Iteration 2325, loss = 5934077.78276810
Iteration 2326, loss = 5936785.12930597
Iteration 2327, loss = 5937310.98025258
Iteration 2328, loss = 5936199.22147114
Iteration 2329, loss = 5934807.62768426
Iteration 2330, loss = 5934164.46667105
Iteration 2331, loss = 5933317.63941211
Iteration 2332, loss = 5932195.40833848
Iteration 2333, loss = 5931365.07700892
Iteration 2334, loss = 5930335.51903229
Iteration 2335, loss = 5929247.00500477
Iteration 2336, loss = 5928191.08400188
Iteration 2337, loss = 5927125.40954086
Iteration 2338, loss = 5926177.57999403
Iteration 2339, loss = 5924749.26004957
Iteration 2340, loss = 5923550.86188891
Iteration 2341, loss = 5922569.52593341
Iteration 2342, loss = 5921495.14476214
Iteration 2343, loss = 5920623.47805578
Iteration 2344, loss = 5919256.75853730
Iteration 2345, loss = 5919439.62730288
Iteration 2346, loss = 5918815.35960775
Iteration 2347, loss = 5919487.30671468
Iteration 2348, loss = 5919287.26951621
Iteration 2349, loss = 5918369.67743978
Iteration 2350, loss = 5917462.67058793
Iteration 2351, loss = 5916675.48220918
Iteration 2352, loss = 5915704.92967365
Iteration 2353, loss = 5916863.88584761
Iteration 2354, loss = 5921621.89436905
Iteration 2355, loss = 5925838.95158956
Iteration 2356, loss = 5925900.47478538
Iteration 2357, loss = 5924913.76746627
Iteration 2358, loss = 5924134.13245352
Iteration 2359, loss = 5923477.12682765
Iteration 2360, loss = 5922504.93566153
Iteration 2361, loss = 5921598.65950790
Iteration 2362, loss = 5920571.32493258
Iteration 2363, loss = 5920258.71033308
Iteration 2364, loss = 5920406.63916039
Iteration 2365, loss = 5921247.87016869
Iteration 2366, loss = 5921155.42468741
Iteration 2367, loss = 5920257.34286558
Iteration 2368, loss = 5919229.90803419
Iteration 2369, loss = 5918386.39754134
Iteration 2370, loss = 5917501.39150316
Iteration 2371, loss = 5916615.73458771
Iteration 2372, loss = 5915575.21734959
Iteration 2373, loss = 5914513.23710251
Iteration 2374, loss = 5913529.14957667
Iteration 2375, loss = 5912520.32680760
Iteration 2376, loss = 5911504.18789870
Iteration 2377, loss = 5909871.12140809
Iteration 2378, loss = 5908763.14927843
Iteration 2379, loss = 5907789.79974391
Iteration 2380, loss = 5906851.54250975
Iteration 2381, loss = 5906801.66383426
Iteration 2382, loss = 5910013.61882718
Iteration 2383, loss = 5918719.97435396
Iteration 2384, loss = 5924623.07985668
Iteration 2385, loss = 5926582.80387248
Iteration 2386, loss = 5927030.98399080
Iteration 2387, loss = 5926060.20148582
Iteration 2388, loss = 5925331.33780439
Iteration 2389, loss = 5924499.11361113
Iteration 2390, loss = 5924147.37310843
Iteration 2391, loss = 5923212.92859012
Iteration 2392, loss = 5922168.42166543
Iteration 2393, loss = 5921099.99758929
Iteration 2394, loss = 5920224.14333543
Iteration 2395, loss = 5919104.12504855
Iteration 2396, loss = 5920400.87132366
Iteration 2397, loss = 5921009.35065081
Iteration 2398, loss = 5920281.49963418
Iteration 2399, loss = 5919350.75808082
Iteration 2400, loss = 5917149.95599247
Iteration 2401, loss = 5912900.95866761
Iteration 2402, loss = 5909423.23311820
Iteration 2403, loss = 5911088.64412535
Iteration 2404, loss = 5912632.92829769
Iteration 2405, loss = 5912865.84515469
Iteration 2406, loss = 5913702.76661749
Iteration 2407, loss = 5912989.99485126
Iteration 2408, loss = 5909866.23634778
Iteration 2409, loss = 5907845.60080965
Iteration 2410, loss = 5905843.21388991
Iteration 2411, loss = 5904140.39113876
Iteration 2412, loss = 5903399.16424777
Iteration 2413, loss = 5902619.07226113
Iteration 2414, loss = 5901777.75411278
Iteration 2415, loss = 5900902.08229045
Iteration 2416, loss = 5903490.76241896
Iteration 2417, loss = 5913822.36411381
Iteration 2418, loss = 5925780.27200216
Iteration 2419, loss = 5928620.27263309
Iteration 2420, loss = 5927931.00605836
Iteration 2421, loss = 5928162.37360155
Iteration 2422, loss = 5928607.63004042
Iteration 2423, loss = 5927330.01773559
Iteration 2424, loss = 5925730.04183032
Iteration 2425, loss = 5924777.84767277
Iteration 2426, loss = 5922671.80003957
Iteration 2427, loss = 5921251.59740050
Iteration 2428, loss = 5920409.93511055
Iteration 2429, loss = 5919490.94474646
Iteration 2430, loss = 5918557.24596331
Iteration 2431, loss = 5917512.01160229
Iteration 2432, loss = 5916906.60295055
Iteration 2433, loss = 5916271.87501062
Iteration 2434, loss = 5915253.27586330
Iteration 2435, loss = 5914232.44324888
Iteration 2436, loss = 5913287.23658217
Iteration 2437, loss = 5912199.02018082
Iteration 2438, loss = 5911184.83324971
Iteration 2439, loss = 5909535.75810470
Iteration 2440, loss = 5908336.32284739
Iteration 2441, loss = 5910142.44868480
Iteration 2442, loss = 5910884.67641317
Iteration 2443, loss = 5911333.77555591
Iteration 2444, loss = 5913860.91845194
Iteration 2445, loss = 5912893.77061583
Iteration 2446, loss = 5912343.85123067
Iteration 2447, loss = 5911340.87118439
Iteration 2448, loss = 5910558.83962034
Iteration 2449, loss = 5910673.10853354
Iteration 2450, loss = 5910967.68132093
Iteration 2451, loss = 5908203.41868172
Iteration 2452, loss = 5906123.04611389
Iteration 2453, loss = 5904500.62917531
Iteration 2454, loss = 5902583.51124156
Iteration 2455, loss = 5901771.41946367
Iteration 2456, loss = 5900799.40400819
Iteration 2457, loss = 5899704.82019173
Iteration 2458, loss = 5898272.32987992
Iteration 2459, loss = 5898260.14065168
Iteration 2460, loss = 5896213.44414066
Iteration 2461, loss = 5895257.89173937
Iteration 2462, loss = 5899274.45155470
Iteration 2463, loss = 5901252.94897423
Iteration 2464, loss = 5900208.70483039
Iteration 2465, loss = 5899143.72750972
Iteration 2466, loss = 5898215.76392440
Iteration 2467, loss = 5901016.40054689
Iteration 2468, loss = 5900897.06729343
Iteration 2469, loss = 5900115.67268087
Iteration 2470, loss = 5899756.63158930
Iteration 2471, loss = 5905289.42345750
Iteration 2472, loss = 5905858.68985383
Iteration 2473, loss = 5904951.62927336
Iteration 2474, loss = 5903961.90251247
Iteration 2475, loss = 5902977.74167371
Iteration 2476, loss = 5902021.89866086
Iteration 2477, loss = 5901024.54694790
Iteration 2478, loss = 5900049.67266412
Iteration 2479, loss = 5899038.83775815
Iteration 2480, loss = 5898035.12468244
Iteration 2481, loss = 5896992.75253588
Iteration 2482, loss = 5895554.17969226
Iteration 2483, loss = 5894252.88430542
Iteration 2484, loss = 5896027.53934668
Iteration 2485, loss = 5902761.24912988
Iteration 2486, loss = 5904039.39764688
Iteration 2487, loss = 5902710.96397443
Iteration 2488, loss = 5901700.06319011
Iteration 2489, loss = 5900368.82363281
Iteration 2490, loss = 5900225.59160111
Iteration 2491, loss = 5897548.51555387
Iteration 2492, loss = 5894743.85243485
Iteration 2493, loss = 5893552.93729034
Iteration 2494, loss = 5893801.40150510
Iteration 2495, loss = 5892652.61997254
Iteration 2496, loss = 5891710.31503295
Iteration 2497, loss = 5890320.73310787
Iteration 2498, loss = 5889156.44692385
Iteration 2499, loss = 5887318.98143356
Iteration 2500, loss = 5888067.68389167
Iteration 2501, loss = 5887643.80087135
Iteration 2502, loss = 5887506.22161318
Iteration 2503, loss = 5886364.88270073
Iteration 2504, loss = 5885144.36557966
Iteration 2505, loss = 5888528.96520498
Iteration 2506, loss = 5888021.16262789
Iteration 2507, loss = 5887080.41477579
Iteration 2508, loss = 5886240.96249888
Iteration 2509, loss = 5886628.89040690
Iteration 2510, loss = 5888452.67495943
Iteration 2511, loss = 5888552.69391804
Iteration 2512, loss = 5888101.07386150
Iteration 2513, loss = 5891413.27258803
Iteration 2514, loss = 5891009.46658982
Iteration 2515, loss = 5890472.85607035
Iteration 2516, loss = 5890107.07485758
Iteration 2517, loss = 5890085.13463056
Iteration 2518, loss = 5889688.79346427
Iteration 2519, loss = 5888877.69163302
Iteration 2520, loss = 5887805.71833607
Iteration 2521, loss = 5886959.93207548
Iteration 2522, loss = 5885991.43723920
Iteration 2523, loss = 5885028.96000259
Iteration 2524, loss = 5884096.61018154
Iteration 2525, loss = 5883070.80577231
Iteration 2526, loss = 5882602.20250110
Iteration 2527, loss = 5884857.71317044
Iteration 2528, loss = 5883860.05560732
Iteration 2529, loss = 5884025.44142903
Iteration 2530, loss = 5883440.33378251
Iteration 2531, loss = 5882753.58054989
Iteration 2532, loss = 5883139.64269239
Iteration 2533, loss = 5886061.05387684
Iteration 2534, loss = 5885005.43319508
Iteration 2535, loss = 5883485.40527410
Iteration 2536, loss = 5882404.85587083
Iteration 2537, loss = 5881234.28646377
Iteration 2538, loss = 5880003.16194592
Iteration 2539, loss = 5879131.77701040
Iteration 2540, loss = 5878255.82279860
Iteration 2541, loss = 5877099.34177792
Iteration 2542, loss = 5880033.36532487
Iteration 2543, loss = 5879580.23924016
Iteration 2544, loss = 5879229.85161204
Iteration 2545, loss = 5878511.88247575
Iteration 2546, loss = 5877391.14038047
Iteration 2547, loss = 5876567.14070638
Iteration 2548, loss = 5875768.71616761
Iteration 2549, loss = 5874866.48649606
Iteration 2550, loss = 5873853.21956587
Iteration 2551, loss = 5873084.49452111
Iteration 2552, loss = 5872177.78073907
Iteration 2553, loss = 5871234.05495575
Iteration 2554, loss = 5870258.44294605
Iteration 2555, loss = 5869213.15428091
Iteration 2556, loss = 5868463.47271085
Iteration 2557, loss = 5868590.10282348
Iteration 2558, loss = 5875388.83330830
Iteration 2559, loss = 5883183.15483912
Iteration 2560, loss = 5882346.91378592
Iteration 2561, loss = 5881308.10490706
Iteration 2562, loss = 5880140.70777808
Iteration 2563, loss = 5879375.50030461
Iteration 2564, loss = 5878601.33701747
Iteration 2565, loss = 5878852.51307666
Iteration 2566, loss = 5880905.80124927
Iteration 2567, loss = 5878853.27501491
Iteration 2568, loss = 5877852.83377779
Iteration 2569, loss = 5876831.71318270
Iteration 2570, loss = 5879144.41579215
Iteration 2571, loss = 5878370.79838078
Iteration 2572, loss = 5877414.74308257
Iteration 2573, loss = 5876536.16614925
Iteration 2574, loss = 5875618.31405990
Iteration 2575, loss = 5874908.05721858
Iteration 2576, loss = 5874771.06137660
Iteration 2577, loss = 5881222.04437969
Iteration 2578, loss = 5884847.96103876
Iteration 2579, loss = 5894119.05088579
Iteration 2580, loss = 5893665.69397501
Iteration 2581, loss = 5892841.06688889
Iteration 2582, loss = 5891834.78579829
Iteration 2583, loss = 5890257.74189496
Iteration 2584, loss = 5889937.64846952
Iteration 2585, loss = 5889734.71061198
Iteration 2586, loss = 5884921.20092272
Iteration 2587, loss = 5883758.75487560
Iteration 2588, loss = 5881929.04353285
Iteration 2589, loss = 5880031.57311540
Iteration 2590, loss = 5879524.88290864
Iteration 2591, loss = 5881711.40374824
Iteration 2592, loss = 5881561.52901851
Iteration 2593, loss = 5880712.57038107
Iteration 2594, loss = 5879759.52962065
Iteration 2595, loss = 5878779.47000012
Iteration 2596, loss = 5878000.08046833
Iteration 2597, loss = 5877021.27496328
Iteration 2598, loss = 5875714.49434636
Iteration 2599, loss = 5878752.07266367
Iteration 2600, loss = 5878220.49154872
Iteration 2601, loss = 5876836.28857298
Iteration 2602, loss = 5875990.16882017
Iteration 2603, loss = 5875144.05170182
Iteration 2604, loss = 5874201.60190054
Iteration 2605, loss = 5873288.91479922
Iteration 2606, loss = 5872257.64114057
Iteration 2607, loss = 5871321.11136741
Iteration 2608, loss = 5870348.47107370
Iteration 2609, loss = 5869380.08928892
Iteration 2610, loss = 5868499.89407943
Iteration 2611, loss = 5867588.81989867
Iteration 2612, loss = 5870947.80000502
Iteration 2613, loss = 5876028.85299127
Iteration 2614, loss = 5884137.40004846
Iteration 2615, loss = 5884093.13101529
Iteration 2616, loss = 5883585.75423693
Iteration 2617, loss = 5882667.85443429
Iteration 2618, loss = 5881767.81563780
Iteration 2619, loss = 5880346.28417027
Iteration 2620, loss = 5879572.35246044
Iteration 2621, loss = 5878705.09358778
Iteration 2622, loss = 5877691.27404580
Iteration 2623, loss = 5875647.60246061
Iteration 2624, loss = 5875081.55425704
Iteration 2625, loss = 5873985.57433396
Iteration 2626, loss = 5872971.58203451
Iteration 2627, loss = 5872328.93728171
Iteration 2628, loss = 5871714.54266540
Iteration 2629, loss = 5869312.99864081
Iteration 2630, loss = 5869062.95796100
Iteration 2631, loss = 5868497.11520677
Iteration 2632, loss = 5869096.35416901
Iteration 2633, loss = 5870099.23829646
Iteration 2634, loss = 5870845.51300027
Iteration 2635, loss = 5870718.91068510
Iteration 2636, loss = 5870428.18373373
Iteration 2637, loss = 5869849.08989523
Iteration 2638, loss = 5877643.79840236
Iteration 2639, loss = 5894807.48698835
Iteration 2640, loss = 5897134.26190723
Iteration 2641, loss = 5896783.00155489
Iteration 2642, loss = 5896033.76746195
Iteration 2643, loss = 5895414.58680559
Iteration 2644, loss = 5895303.97446769
Iteration 2645, loss = 5895357.71345138
Iteration 2646, loss = 5894776.36827257
Iteration 2647, loss = 5892066.34889885
Iteration 2648, loss = 5887491.85322254
Iteration 2649, loss = 5887035.77306878
Iteration 2650, loss = 5885545.35154308
Iteration 2651, loss = 5883977.08174568
Iteration 2652, loss = 5882960.07463429
Iteration 2653, loss = 5882296.17928101
Iteration 2654, loss = 5881217.12970389
Iteration 2655, loss = 5880189.49371140
Iteration 2656, loss = 5879197.15789462
Iteration 2657, loss = 5878188.91091809
Iteration 2658, loss = 5877079.34783057
Iteration 2659, loss = 5876036.46835864
Iteration 2660, loss = 5874706.60476353
Iteration 2661, loss = 5873429.91225711
Iteration 2662, loss = 5874983.88137331
Iteration 2663, loss = 5875327.40759277
Iteration 2664, loss = 5874458.14982874
Iteration 2665, loss = 5875249.70200403
Iteration 2666, loss = 5873094.97163697
Iteration 2667, loss = 5871517.51981333
Iteration 2668, loss = 5870550.66783601
Iteration 2669, loss = 5869653.54109733
Iteration 2670, loss = 5868614.41804813
Iteration 2671, loss = 5867452.65789966
Iteration 2672, loss = 5874509.66492238
Iteration 2673, loss = 5874393.63094119
Iteration 2674, loss = 5873295.17136486
Iteration 2675, loss = 5872252.87681155
Iteration 2676, loss = 5871339.76160997
Iteration 2677, loss = 5870291.58768469
Iteration 2678, loss = 5869223.01250994
Iteration 2679, loss = 5868323.29044006
Iteration 2680, loss = 5867165.59770021
Iteration 2681, loss = 5866911.63409326
Iteration 2682, loss = 5865622.49819267
Iteration 2683, loss = 5865122.50091646
Iteration 2684, loss = 5868471.23236646
Iteration 2685, loss = 5867765.87904552
Iteration 2686, loss = 5866857.81225979
Iteration 2687, loss = 5865795.79235943
Iteration 2688, loss = 5865037.32794648
Iteration 2689, loss = 5864108.54733543
Iteration 2690, loss = 5864807.46615987
Iteration 2691, loss = 5863640.29454037
Iteration 2692, loss = 5863140.74116070
Iteration 2693, loss = 5864580.98478897
Iteration 2694, loss = 5863893.31264204
Iteration 2695, loss = 5863220.18765996
Iteration 2696, loss = 5867620.31607179
Iteration 2697, loss = 5875807.51708747
Iteration 2698, loss = 5880067.32481218
Iteration 2699, loss = 5880846.58598773
Iteration 2700, loss = 5881677.54666577
Iteration 2701, loss = 5880997.24447869
Iteration 2702, loss = 5879855.40797375
Iteration 2703, loss = 5878645.53775629
Iteration 2704, loss = 5877676.73961714
Iteration 2705, loss = 5876580.75114485
Iteration 2706, loss = 5875317.68853928
Iteration 2707, loss = 5873797.34622151
Iteration 2708, loss = 5872400.05049433
Iteration 2709, loss = 5871219.74654818
Iteration 2710, loss = 5870229.05408172
Iteration 2711, loss = 5869241.08117037
Iteration 2712, loss = 5868243.28506263
Iteration 2713, loss = 5867094.09429582
Iteration 2714, loss = 5865915.59011872
Iteration 2715, loss = 5864716.53281491
Iteration 2716, loss = 5864527.25945698
Iteration 2717, loss = 5863432.93728544
Iteration 2718, loss = 5862261.09650834
Iteration 2719, loss = 5861006.15811727
Iteration 2720, loss = 5859913.81078367
Iteration 2721, loss = 5857562.40709008
Iteration 2722, loss = 5854329.04748205
Iteration 2723, loss = 5853298.15638688
Iteration 2724, loss = 5852022.95068123
Iteration 2725, loss = 5851494.68185182
Iteration 2726, loss = 5853226.35231094
Iteration 2727, loss = 5855806.04068680
Iteration 2728, loss = 5856602.57205689
Iteration 2729, loss = 5855990.12789239
Iteration 2730, loss = 5855701.02546661
Iteration 2731, loss = 5855123.81254907
Iteration 2732, loss = 5858081.95143060
Iteration 2733, loss = 5859196.31042013
Iteration 2734, loss = 5858870.02595692
Iteration 2735, loss = 5858080.23371279
Iteration 2736, loss = 5857193.75231512
Iteration 2737, loss = 5856359.57806183
Iteration 2738, loss = 5855510.37359636
Iteration 2739, loss = 5854536.82672513
Iteration 2740, loss = 5853661.57765564
Iteration 2741, loss = 5852784.13279588
Iteration 2742, loss = 5851394.70985878
Iteration 2743, loss = 5850226.44675627
Iteration 2744, loss = 5849211.70558607
Iteration 2745, loss = 5848305.29242838
Iteration 2746, loss = 5847354.26060727
Iteration 2747, loss = 5846191.13127400
Iteration 2748, loss = 5846946.35835937
Iteration 2749, loss = 5848133.45992493
Iteration 2750, loss = 5847492.56934233
Iteration 2751, loss = 5846168.66928137
Iteration 2752, loss = 5844853.76043170
Iteration 2753, loss = 5844191.60878270
Iteration 2754, loss = 5843465.45354177
Iteration 2755, loss = 5842497.99264180
Iteration 2756, loss = 5844532.59276219
Iteration 2757, loss = 5846071.04090364
Iteration 2758, loss = 5845838.18270246
Iteration 2759, loss = 5846317.75434343
Iteration 2760, loss = 5847480.74811761
Iteration 2761, loss = 5846744.53076202
Iteration 2762, loss = 5846229.26034860
Iteration 2763, loss = 5846662.81847147
Iteration 2764, loss = 5849171.61679402
Iteration 2765, loss = 5850877.05556508
Iteration 2766, loss = 5850366.91189514
Iteration 2767, loss = 5849519.79339550
Iteration 2768, loss = 5848997.52792042
Iteration 2769, loss = 5848861.16708543
Iteration 2770, loss = 5848121.67976448
Iteration 2771, loss = 5847471.54848303
Iteration 2772, loss = 5846389.42582935
Iteration 2773, loss = 5845371.96908694
Iteration 2774, loss = 5844285.27494250
Iteration 2775, loss = 5843409.19054070
Iteration 2776, loss = 5842381.03138208
Iteration 2777, loss = 5841395.26512725
Iteration 2778, loss = 5840384.53882840
Iteration 2779, loss = 5839455.20278987
Iteration 2780, loss = 5838567.66794661
Iteration 2781, loss = 5837674.50187537
Iteration 2782, loss = 5836632.96544769
Iteration 2783, loss = 5839675.52440961
Iteration 2784, loss = 5843205.68064366
Iteration 2785, loss = 5845406.93852557
Iteration 2786, loss = 5846401.39309408
Iteration 2787, loss = 5846148.20886278
Iteration 2788, loss = 5845264.22639029
Iteration 2789, loss = 5844693.37745111
Iteration 2790, loss = 5843740.49225104
Iteration 2791, loss = 5842935.78242257
Iteration 2792, loss = 5841889.18556223
Iteration 2793, loss = 5840958.43620128
Iteration 2794, loss = 5840144.71091950
Iteration 2795, loss = 5839140.12448369
Iteration 2796, loss = 5838298.10905625
Iteration 2797, loss = 5837361.23109550
Iteration 2798, loss = 5836404.48129220
Iteration 2799, loss = 5840663.76770615
Iteration 2800, loss = 5843299.30173868
Iteration 2801, loss = 5842245.46665032
Iteration 2802, loss = 5841269.79800404
Iteration 2803, loss = 5840325.25533371
Iteration 2804, loss = 5839282.52156052
Iteration 2805, loss = 5840908.68232673
Iteration 2806, loss = 5838011.78457366
Iteration 2807, loss = 5836378.59802052
Iteration 2808, loss = 5835564.75536880
Iteration 2809, loss = 5833982.86735963
Iteration 2810, loss = 5833059.31789984
Iteration 2811, loss = 5839867.86391792
Iteration 2812, loss = 5840758.10293682
Iteration 2813, loss = 5839883.88956557
Iteration 2814, loss = 5838835.32965834
Iteration 2815, loss = 5838426.44232189
Iteration 2816, loss = 5837926.85183272
Iteration 2817, loss = 5837169.93021876
Iteration 2818, loss = 5836579.85880953
Iteration 2819, loss = 5835816.08226853
Iteration 2820, loss = 5834842.46759558
Iteration 2821, loss = 5833995.81821785
Iteration 2822, loss = 5833042.44258811
Iteration 2823, loss = 5833414.17565962
Iteration 2824, loss = 5839686.87808203
Iteration 2825, loss = 5838885.30632522
Iteration 2826, loss = 5833829.83405136
Iteration 2827, loss = 5832842.67877008
Iteration 2828, loss = 5831713.84558136
Iteration 2829, loss = 5830731.24654556
Iteration 2830, loss = 5829850.09744541
Iteration 2831, loss = 5828839.03626293
Iteration 2832, loss = 5829982.16613220
Iteration 2833, loss = 5832791.56211200
Iteration 2834, loss = 5834939.18091375
Iteration 2835, loss = 5834520.35756520
Iteration 2836, loss = 5833752.83190846
Iteration 2837, loss = 5832717.27127644
Iteration 2838, loss = 5828266.96966572
Iteration 2839, loss = 5826793.60030756
Iteration 2840, loss = 5825889.82613016
Iteration 2841, loss = 5824926.61263429
Iteration 2842, loss = 5824305.70349189
Iteration 2843, loss = 5823584.46317111
Iteration 2844, loss = 5823113.48039389
Iteration 2845, loss = 5822055.43603019
Iteration 2846, loss = 5820791.95964032
Iteration 2847, loss = 5819662.41532789
Iteration 2848, loss = 5818211.12961716
Iteration 2849, loss = 5817258.02926327
Iteration 2850, loss = 5819537.83369661
Iteration 2851, loss = 5821210.17210625
Iteration 2852, loss = 5823794.33253064
Iteration 2853, loss = 5823346.78504742
Iteration 2854, loss = 5822585.89970512
Iteration 2855, loss = 5822564.25090812
Iteration 2856, loss = 5821705.16674883
Iteration 2857, loss = 5821180.27537917
Iteration 2858, loss = 5820490.11789194
Iteration 2859, loss = 5819581.39832182
Iteration 2860, loss = 5818180.83186566
Iteration 2861, loss = 5818016.50494372
Iteration 2862, loss = 5817722.86221888
Iteration 2863, loss = 5816831.93680172
Iteration 2864, loss = 5815969.39740700
Iteration 2865, loss = 5815132.81744362
Iteration 2866, loss = 5814210.00304338
Iteration 2867, loss = 5813397.90721987
Iteration 2868, loss = 5812615.91615507
Iteration 2869, loss = 5811081.99272602
Iteration 2870, loss = 5808746.43552733
Iteration 2871, loss = 5808719.81577966
Iteration 2872, loss = 5814096.18620194
Iteration 2873, loss = 5814532.66735419
Iteration 2874, loss = 5813730.94267733
Iteration 2875, loss = 5812496.96117128
Iteration 2876, loss = 5810128.35571067
Iteration 2877, loss = 5809267.47520133
Iteration 2878, loss = 5807005.49780690
Iteration 2879, loss = 5803965.33243200
Iteration 2880, loss = 5802777.35732484
Iteration 2881, loss = 5801709.03415910
Iteration 2882, loss = 5800427.22526626
Iteration 2883, loss = 5799385.02513978
Iteration 2884, loss = 5798360.80414728
Iteration 2885, loss = 5797399.67805707
Iteration 2886, loss = 5796438.75986369
Iteration 2887, loss = 5795495.94603050
Iteration 2888, loss = 5794841.15787977
Iteration 2889, loss = 5793930.91987485
Iteration 2890, loss = 5792959.44623389
Iteration 2891, loss = 5792102.41573968
Iteration 2892, loss = 5791353.10807912
Iteration 2893, loss = 5790516.22653821
Iteration 2894, loss = 5791320.63952398
Iteration 2895, loss = 5793498.67585834
Iteration 2896, loss = 5792926.08554042
Iteration 2897, loss = 5791186.66032749
Iteration 2898, loss = 5788346.94828363
Iteration 2899, loss = 5787322.22418648
Iteration 2900, loss = 5786312.62780843
Iteration 2901, loss = 5785283.90440947
