0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
11.0,72.0,0.0,0.0,0.0,0.0,24.0,96.0,0.0,0.0,0.0,0.0,8.0,104.0,0.0,0.0,0.0,0.0,19.0,123.0,0.0,0.0,0.0,0.0,14.0,137.0,0.0,0.0,0.0,0.0,41.0,178.0,0.0,0.0,0.0,0.0,7.0,185.0,0.0,0.0,0.0,0.0,19.0,204.0,0.0,0.0,0.0,0.0,12.0,216.0,0.0,0.0,0.0,0.0,10.0,226.0,0.0,0.0,0.0,0.0
24.0,96.0,0.0,0.0,0.0,0.0,8.0,104.0,0.0,0.0,0.0,0.0,19.0,123.0,0.0,0.0,0.0,0.0,14.0,137.0,0.0,0.0,0.0,0.0,41.0,178.0,0.0,0.0,0.0,0.0,7.0,185.0,0.0,0.0,0.0,0.0,19.0,204.0,0.0,0.0,0.0,0.0,12.0,216.0,0.0,0.0,0.0,0.0,10.0,226.0,0.0,0.0,0.0,0.0,43.0,269.0,0.0,0.0,0.0,0.0
8.0,104.0,0.0,0.0,0.0,0.0,19.0,123.0,0.0,0.0,0.0,0.0,14.0,137.0,0.0,0.0,0.0,0.0,41.0,178.0,0.0,0.0,0.0,0.0,7.0,185.0,0.0,0.0,0.0,0.0,19.0,204.0,0.0,0.0,0.0,0.0,12.0,216.0,0.0,0.0,0.0,0.0,10.0,226.0,0.0,0.0,0.0,0.0,43.0,269.0,0.0,0.0,0.0,0.0,23.0,292.0,0.0,0.0,0.0,0.0
19.0,123.0,0.0,0.0,0.0,0.0,14.0,137.0,0.0,0.0,0.0,0.0,41.0,178.0,0.0,0.0,0.0,0.0,7.0,185.0,0.0,0.0,0.0,0.0,19.0,204.0,0.0,0.0,0.0,0.0,12.0,216.0,0.0,0.0,0.0,0.0,10.0,226.0,0.0,0.0,0.0,0.0,43.0,269.0,0.0,0.0,0.0,0.0,23.0,292.0,0.0,0.0,0.0,0.0,22.0,314.0,0.0,0.0,0.0,0.0
14.0,137.0,0.0,0.0,0.0,0.0,41.0,178.0,0.0,0.0,0.0,0.0,7.0,185.0,0.0,0.0,0.0,0.0,19.0,204.0,0.0,0.0,0.0,0.0,12.0,216.0,0.0,0.0,0.0,0.0,10.0,226.0,0.0,0.0,0.0,0.0,43.0,269.0,0.0,0.0,0.0,0.0,23.0,292.0,0.0,0.0,0.0,0.0,22.0,314.0,0.0,0.0,0.0,0.0,22.0,336.0,0.0,0.0,0.0,0.0
41.0,178.0,0.0,0.0,0.0,0.0,7.0,185.0,0.0,0.0,0.0,0.0,19.0,204.0,0.0,0.0,0.0,0.0,12.0,216.0,0.0,0.0,0.0,0.0,10.0,226.0,0.0,0.0,0.0,0.0,43.0,269.0,0.0,0.0,0.0,0.0,23.0,292.0,0.0,0.0,0.0,0.0,22.0,314.0,0.0,0.0,0.0,0.0,22.0,336.0,0.0,0.0,0.0,0.0,27.0,363.0,1.0,1.0,0.0,0.0
7.0,185.0,0.0,0.0,0.0,0.0,19.0,204.0,0.0,0.0,0.0,0.0,12.0,216.0,0.0,0.0,0.0,0.0,10.0,226.0,0.0,0.0,0.0,0.0,43.0,269.0,0.0,0.0,0.0,0.0,23.0,292.0,0.0,0.0,0.0,0.0,22.0,314.0,0.0,0.0,0.0,0.0,22.0,336.0,0.0,0.0,0.0,0.0,27.0,363.0,1.0,1.0,0.0,0.0,37.0,400.0,1.0,2.0,0.0,0.0
19.0,204.0,0.0,0.0,0.0,0.0,12.0,216.0,0.0,0.0,0.0,0.0,10.0,226.0,0.0,0.0,0.0,0.0,43.0,269.0,0.0,0.0,0.0,0.0,23.0,292.0,0.0,0.0,0.0,0.0,22.0,314.0,0.0,0.0,0.0,0.0,22.0,336.0,0.0,0.0,0.0,0.0,27.0,363.0,1.0,1.0,0.0,0.0,37.0,400.0,1.0,2.0,0.0,0.0,26.0,426.0,1.0,3.0,0.0,0.0
12.0,216.0,0.0,0.0,0.0,0.0,10.0,226.0,0.0,0.0,0.0,0.0,43.0,269.0,0.0,0.0,0.0,0.0,23.0,292.0,0.0,0.0,0.0,0.0,22.0,314.0,0.0,0.0,0.0,0.0,22.0,336.0,0.0,0.0,0.0,0.0,27.0,363.0,1.0,1.0,0.0,0.0,37.0,400.0,1.0,2.0,0.0,0.0,26.0,426.0,1.0,3.0,0.0,0.0,24.0,450.0,1.0,4.0,0.0,0.0
10.0,226.0,0.0,0.0,0.0,0.0,43.0,269.0,0.0,0.0,0.0,0.0,23.0,292.0,0.0,0.0,0.0,0.0,22.0,314.0,0.0,0.0,0.0,0.0,22.0,336.0,0.0,0.0,0.0,0.0,27.0,363.0,1.0,1.0,0.0,0.0,37.0,400.0,1.0,2.0,0.0,0.0,26.0,426.0,1.0,3.0,0.0,0.0,24.0,450.0,1.0,4.0,0.0,0.0,21.0,471.0,1.0,5.0,0.0,0.0
43.0,269.0,0.0,0.0,0.0,0.0,23.0,292.0,0.0,0.0,0.0,0.0,22.0,314.0,0.0,0.0,0.0,0.0,22.0,336.0,0.0,0.0,0.0,0.0,27.0,363.0,1.0,1.0,0.0,0.0,37.0,400.0,1.0,2.0,0.0,0.0,26.0,426.0,1.0,3.0,0.0,0.0,24.0,450.0,1.0,4.0,0.0,0.0,21.0,471.0,1.0,5.0,0.0,0.0,14.0,485.0,1.0,6.0,0.0,0.0
23.0,292.0,0.0,0.0,0.0,0.0,22.0,314.0,0.0,0.0,0.0,0.0,22.0,336.0,0.0,0.0,0.0,0.0,27.0,363.0,1.0,1.0,0.0,0.0,37.0,400.0,1.0,2.0,0.0,0.0,26.0,426.0,1.0,3.0,0.0,0.0,24.0,450.0,1.0,4.0,0.0,0.0,21.0,471.0,1.0,5.0,0.0,0.0,14.0,485.0,1.0,6.0,0.0,0.0,49.0,534.0,2.0,8.0,0.0,0.0
22.0,314.0,0.0,0.0,0.0,0.0,22.0,336.0,0.0,0.0,0.0,0.0,27.0,363.0,1.0,1.0,0.0,0.0,37.0,400.0,1.0,2.0,0.0,0.0,26.0,426.0,1.0,3.0,0.0,0.0,24.0,450.0,1.0,4.0,0.0,0.0,21.0,471.0,1.0,5.0,0.0,0.0,14.0,485.0,1.0,6.0,0.0,0.0,49.0,534.0,2.0,8.0,0.0,0.0,47.0,581.0,2.0,10.0,0.0,0.0
22.0,336.0,0.0,0.0,0.0,0.0,27.0,363.0,1.0,1.0,0.0,0.0,37.0,400.0,1.0,2.0,0.0,0.0,26.0,426.0,1.0,3.0,0.0,0.0,24.0,450.0,1.0,4.0,0.0,0.0,21.0,471.0,1.0,5.0,0.0,0.0,14.0,485.0,1.0,6.0,0.0,0.0,49.0,534.0,2.0,8.0,0.0,0.0,47.0,581.0,2.0,10.0,0.0,0.0,101.0,682.0,2.0,12.0,0.0,0.0
27.0,363.0,1.0,1.0,0.0,0.0,37.0,400.0,1.0,2.0,0.0,0.0,26.0,426.0,1.0,3.0,0.0,0.0,24.0,450.0,1.0,4.0,0.0,0.0,21.0,471.0,1.0,5.0,0.0,0.0,14.0,485.0,1.0,6.0,0.0,0.0,49.0,534.0,2.0,8.0,0.0,0.0,47.0,581.0,2.0,10.0,0.0,0.0,101.0,682.0,2.0,12.0,0.0,0.0,19.0,701.0,2.0,14.0,0.0,0.0
37.0,400.0,1.0,2.0,0.0,0.0,26.0,426.0,1.0,3.0,0.0,0.0,24.0,450.0,1.0,4.0,0.0,0.0,21.0,471.0,1.0,5.0,0.0,0.0,14.0,485.0,1.0,6.0,0.0,0.0,49.0,534.0,2.0,8.0,0.0,0.0,47.0,581.0,2.0,10.0,0.0,0.0,101.0,682.0,2.0,12.0,0.0,0.0,19.0,701.0,2.0,14.0,0.0,0.0,14.0,715.0,2.0,16.0,0.0,0.0
26.0,426.0,1.0,3.0,0.0,0.0,24.0,450.0,1.0,4.0,0.0,0.0,21.0,471.0,1.0,5.0,0.0,0.0,14.0,485.0,1.0,6.0,0.0,0.0,49.0,534.0,2.0,8.0,0.0,0.0,47.0,581.0,2.0,10.0,0.0,0.0,101.0,682.0,2.0,12.0,0.0,0.0,19.0,701.0,2.0,14.0,0.0,0.0,14.0,715.0,2.0,16.0,0.0,0.0,13.0,728.0,2.0,18.0,0.0,0.0
24.0,450.0,1.0,4.0,0.0,0.0,21.0,471.0,1.0,5.0,0.0,0.0,14.0,485.0,1.0,6.0,0.0,0.0,49.0,534.0,2.0,8.0,0.0,0.0,47.0,581.0,2.0,10.0,0.0,0.0,101.0,682.0,2.0,12.0,0.0,0.0,19.0,701.0,2.0,14.0,0.0,0.0,14.0,715.0,2.0,16.0,0.0,0.0,13.0,728.0,2.0,18.0,0.0,0.0,14.0,742.0,2.0,20.0,0.0,0.0
21.0,471.0,1.0,5.0,0.0,0.0,14.0,485.0,1.0,6.0,0.0,0.0,49.0,534.0,2.0,8.0,0.0,0.0,47.0,581.0,2.0,10.0,0.0,0.0,101.0,682.0,2.0,12.0,0.0,0.0,19.0,701.0,2.0,14.0,0.0,0.0,14.0,715.0,2.0,16.0,0.0,0.0,13.0,728.0,2.0,18.0,0.0,0.0,14.0,742.0,2.0,20.0,0.0,0.0,27.0,769.0,2.0,22.0,0.0,0.0
14.0,485.0,1.0,6.0,0.0,0.0,49.0,534.0,2.0,8.0,0.0,0.0,47.0,581.0,2.0,10.0,0.0,0.0,101.0,682.0,2.0,12.0,0.0,0.0,19.0,701.0,2.0,14.0,0.0,0.0,14.0,715.0,2.0,16.0,0.0,0.0,13.0,728.0,2.0,18.0,0.0,0.0,14.0,742.0,2.0,20.0,0.0,0.0,27.0,769.0,2.0,22.0,0.0,0.0,66.0,835.0,2.0,24.0,0.0,0.0
49.0,534.0,2.0,8.0,0.0,0.0,47.0,581.0,2.0,10.0,0.0,0.0,101.0,682.0,2.0,12.0,0.0,0.0,19.0,701.0,2.0,14.0,0.0,0.0,14.0,715.0,2.0,16.0,0.0,0.0,13.0,728.0,2.0,18.0,0.0,0.0,14.0,742.0,2.0,20.0,0.0,0.0,27.0,769.0,2.0,22.0,0.0,0.0,66.0,835.0,2.0,24.0,0.0,0.0,28.0,863.0,6.0,30.0,0.0,0.0
47.0,581.0,2.0,10.0,0.0,0.0,101.0,682.0,2.0,12.0,0.0,0.0,19.0,701.0,2.0,14.0,0.0,0.0,14.0,715.0,2.0,16.0,0.0,0.0,13.0,728.0,2.0,18.0,0.0,0.0,14.0,742.0,2.0,20.0,0.0,0.0,27.0,769.0,2.0,22.0,0.0,0.0,66.0,835.0,2.0,24.0,0.0,0.0,28.0,863.0,6.0,30.0,0.0,0.0,114.0,977.0,8.0,38.0,0.0,0.0
101.0,682.0,2.0,12.0,0.0,0.0,19.0,701.0,2.0,14.0,0.0,0.0,14.0,715.0,2.0,16.0,0.0,0.0,13.0,728.0,2.0,18.0,0.0,0.0,14.0,742.0,2.0,20.0,0.0,0.0,27.0,769.0,2.0,22.0,0.0,0.0,66.0,835.0,2.0,24.0,0.0,0.0,28.0,863.0,6.0,30.0,0.0,0.0,114.0,977.0,8.0,38.0,0.0,0.0,72.0,1049.0,9.0,47.0,0.0,0.0
19.0,701.0,2.0,14.0,0.0,0.0,14.0,715.0,2.0,16.0,0.0,0.0,13.0,728.0,2.0,18.0,0.0,0.0,14.0,742.0,2.0,20.0,0.0,0.0,27.0,769.0,2.0,22.0,0.0,0.0,66.0,835.0,2.0,24.0,0.0,0.0,28.0,863.0,6.0,30.0,0.0,0.0,114.0,977.0,8.0,38.0,0.0,0.0,72.0,1049.0,9.0,47.0,0.0,0.0,40.0,1089.0,11.0,58.0,0.0,0.0
14.0,715.0,2.0,16.0,0.0,0.0,13.0,728.0,2.0,18.0,0.0,0.0,14.0,742.0,2.0,20.0,0.0,0.0,27.0,769.0,2.0,22.0,0.0,0.0,66.0,835.0,2.0,24.0,0.0,0.0,28.0,863.0,6.0,30.0,0.0,0.0,114.0,977.0,8.0,38.0,0.0,0.0,72.0,1049.0,9.0,47.0,0.0,0.0,40.0,1089.0,11.0,58.0,0.0,0.0,72.0,1161.0,12.0,70.0,0.0,0.0
13.0,728.0,2.0,18.0,0.0,0.0,14.0,742.0,2.0,20.0,0.0,0.0,27.0,769.0,2.0,22.0,0.0,0.0,66.0,835.0,2.0,24.0,0.0,0.0,28.0,863.0,6.0,30.0,0.0,0.0,114.0,977.0,8.0,38.0,0.0,0.0,72.0,1049.0,9.0,47.0,0.0,0.0,40.0,1089.0,11.0,58.0,0.0,0.0,72.0,1161.0,12.0,70.0,0.0,0.0,12.0,1173.0,13.0,83.0,0.0,0.0
14.0,742.0,2.0,20.0,0.0,0.0,27.0,769.0,2.0,22.0,0.0,0.0,66.0,835.0,2.0,24.0,0.0,0.0,28.0,863.0,6.0,30.0,0.0,0.0,114.0,977.0,8.0,38.0,0.0,0.0,72.0,1049.0,9.0,47.0,0.0,0.0,40.0,1089.0,11.0,58.0,0.0,0.0,72.0,1161.0,12.0,70.0,0.0,0.0,12.0,1173.0,13.0,83.0,0.0,0.0,26.0,1199.0,14.0,97.0,0.0,0.0
27.0,769.0,2.0,22.0,0.0,0.0,66.0,835.0,2.0,24.0,0.0,0.0,28.0,863.0,6.0,30.0,0.0,0.0,114.0,977.0,8.0,38.0,0.0,0.0,72.0,1049.0,9.0,47.0,0.0,0.0,40.0,1089.0,11.0,58.0,0.0,0.0,72.0,1161.0,12.0,70.0,0.0,0.0,12.0,1173.0,13.0,83.0,0.0,0.0,26.0,1199.0,14.0,97.0,0.0,0.0,45.0,1244.0,14.0,111.0,0.0,0.0
66.0,835.0,2.0,24.0,0.0,0.0,28.0,863.0,6.0,30.0,0.0,0.0,114.0,977.0,8.0,38.0,0.0,0.0,72.0,1049.0,9.0,47.0,0.0,0.0,40.0,1089.0,11.0,58.0,0.0,0.0,72.0,1161.0,12.0,70.0,0.0,0.0,12.0,1173.0,13.0,83.0,0.0,0.0,26.0,1199.0,14.0,97.0,0.0,0.0,45.0,1244.0,14.0,111.0,0.0,0.0,81.0,1325.0,15.0,126.0,0.0,0.0
28.0,863.0,6.0,30.0,0.0,0.0,114.0,977.0,8.0,38.0,0.0,0.0,72.0,1049.0,9.0,47.0,0.0,0.0,40.0,1089.0,11.0,58.0,0.0,0.0,72.0,1161.0,12.0,70.0,0.0,0.0,12.0,1173.0,13.0,83.0,0.0,0.0,26.0,1199.0,14.0,97.0,0.0,0.0,45.0,1244.0,14.0,111.0,0.0,0.0,81.0,1325.0,15.0,126.0,0.0,0.0,35.0,1360.0,17.0,143.0,0.0,0.0
114.0,977.0,8.0,38.0,0.0,0.0,72.0,1049.0,9.0,47.0,0.0,0.0,40.0,1089.0,11.0,58.0,0.0,0.0,72.0,1161.0,12.0,70.0,0.0,0.0,12.0,1173.0,13.0,83.0,0.0,0.0,26.0,1199.0,14.0,97.0,0.0,0.0,45.0,1244.0,14.0,111.0,0.0,0.0,81.0,1325.0,15.0,126.0,0.0,0.0,35.0,1360.0,17.0,143.0,0.0,0.0,13.0,1373.0,17.0,160.0,0.0,0.0
72.0,1049.0,9.0,47.0,0.0,0.0,40.0,1089.0,11.0,58.0,0.0,0.0,72.0,1161.0,12.0,70.0,0.0,0.0,12.0,1173.0,13.0,83.0,0.0,0.0,26.0,1199.0,14.0,97.0,0.0,0.0,45.0,1244.0,14.0,111.0,0.0,0.0,81.0,1325.0,15.0,126.0,0.0,0.0,35.0,1360.0,17.0,143.0,0.0,0.0,13.0,1373.0,17.0,160.0,0.0,0.0,6.0,1379.0,18.0,178.0,0.0,0.0
40.0,1089.0,11.0,58.0,0.0,0.0,72.0,1161.0,12.0,70.0,0.0,0.0,12.0,1173.0,13.0,83.0,0.0,0.0,26.0,1199.0,14.0,97.0,0.0,0.0,45.0,1244.0,14.0,111.0,0.0,0.0,81.0,1325.0,15.0,126.0,0.0,0.0,35.0,1360.0,17.0,143.0,0.0,0.0,13.0,1373.0,17.0,160.0,0.0,0.0,6.0,1379.0,18.0,178.0,0.0,0.0,2.0,1381.0,18.0,196.0,0.0,0.0
72.0,1161.0,12.0,70.0,0.0,0.0,12.0,1173.0,13.0,83.0,0.0,0.0,26.0,1199.0,14.0,97.0,0.0,0.0,45.0,1244.0,14.0,111.0,0.0,0.0,81.0,1325.0,15.0,126.0,0.0,0.0,35.0,1360.0,17.0,143.0,0.0,0.0,13.0,1373.0,17.0,160.0,0.0,0.0,6.0,1379.0,18.0,178.0,0.0,0.0,2.0,1381.0,18.0,196.0,0.0,0.0,3.0,1384.0,20.0,216.0,0.0,0.0
12.0,1173.0,13.0,83.0,0.0,0.0,26.0,1199.0,14.0,97.0,0.0,0.0,45.0,1244.0,14.0,111.0,0.0,0.0,81.0,1325.0,15.0,126.0,0.0,0.0,35.0,1360.0,17.0,143.0,0.0,0.0,13.0,1373.0,17.0,160.0,0.0,0.0,6.0,1379.0,18.0,178.0,0.0,0.0,2.0,1381.0,18.0,196.0,0.0,0.0,3.0,1384.0,20.0,216.0,0.0,0.0,7.0,1391.0,21.0,237.0,0.0,0.0
26.0,1199.0,14.0,97.0,0.0,0.0,45.0,1244.0,14.0,111.0,0.0,0.0,81.0,1325.0,15.0,126.0,0.0,0.0,35.0,1360.0,17.0,143.0,0.0,0.0,13.0,1373.0,17.0,160.0,0.0,0.0,6.0,1379.0,18.0,178.0,0.0,0.0,2.0,1381.0,18.0,196.0,0.0,0.0,3.0,1384.0,20.0,216.0,0.0,0.0,7.0,1391.0,21.0,237.0,0.0,0.0,5.0,1396.0,23.0,260.0,0.0,0.0
45.0,1244.0,14.0,111.0,0.0,0.0,81.0,1325.0,15.0,126.0,0.0,0.0,35.0,1360.0,17.0,143.0,0.0,0.0,13.0,1373.0,17.0,160.0,0.0,0.0,6.0,1379.0,18.0,178.0,0.0,0.0,2.0,1381.0,18.0,196.0,0.0,0.0,3.0,1384.0,20.0,216.0,0.0,0.0,7.0,1391.0,21.0,237.0,0.0,0.0,5.0,1396.0,23.0,260.0,0.0,0.0,7.0,1403.0,23.0,283.0,0.0,0.0
81.0,1325.0,15.0,126.0,0.0,0.0,35.0,1360.0,17.0,143.0,0.0,0.0,13.0,1373.0,17.0,160.0,0.0,0.0,6.0,1379.0,18.0,178.0,0.0,0.0,2.0,1381.0,18.0,196.0,0.0,0.0,3.0,1384.0,20.0,216.0,0.0,0.0,7.0,1391.0,21.0,237.0,0.0,0.0,5.0,1396.0,23.0,260.0,0.0,0.0,7.0,1403.0,23.0,283.0,0.0,0.0,4.0,1407.0,24.0,307.0,0.0,0.0
35.0,1360.0,17.0,143.0,0.0,0.0,13.0,1373.0,17.0,160.0,0.0,0.0,6.0,1379.0,18.0,178.0,0.0,0.0,2.0,1381.0,18.0,196.0,0.0,0.0,3.0,1384.0,20.0,216.0,0.0,0.0,7.0,1391.0,21.0,237.0,0.0,0.0,5.0,1396.0,23.0,260.0,0.0,0.0,7.0,1403.0,23.0,283.0,0.0,0.0,4.0,1407.0,24.0,307.0,0.0,0.0,1.0,1408.0,24.0,331.0,0.0,0.0
13.0,1373.0,17.0,160.0,0.0,0.0,6.0,1379.0,18.0,178.0,0.0,0.0,2.0,1381.0,18.0,196.0,0.0,0.0,3.0,1384.0,20.0,216.0,0.0,0.0,7.0,1391.0,21.0,237.0,0.0,0.0,5.0,1396.0,23.0,260.0,0.0,0.0,7.0,1403.0,23.0,283.0,0.0,0.0,4.0,1407.0,24.0,307.0,0.0,0.0,1.0,1408.0,24.0,331.0,0.0,0.0,5.0,1413.0,25.0,356.0,0.0,0.0
6.0,1379.0,18.0,178.0,0.0,0.0,2.0,1381.0,18.0,196.0,0.0,0.0,3.0,1384.0,20.0,216.0,0.0,0.0,7.0,1391.0,21.0,237.0,0.0,0.0,5.0,1396.0,23.0,260.0,0.0,0.0,7.0,1403.0,23.0,283.0,0.0,0.0,4.0,1407.0,24.0,307.0,0.0,0.0,1.0,1408.0,24.0,331.0,0.0,0.0,5.0,1413.0,25.0,356.0,0.0,0.0,8.0,1421.0,25.0,381.0,0.0,0.0
2.0,1381.0,18.0,196.0,0.0,0.0,3.0,1384.0,20.0,216.0,0.0,0.0,7.0,1391.0,21.0,237.0,0.0,0.0,5.0,1396.0,23.0,260.0,0.0,0.0,7.0,1403.0,23.0,283.0,0.0,0.0,4.0,1407.0,24.0,307.0,0.0,0.0,1.0,1408.0,24.0,331.0,0.0,0.0,5.0,1413.0,25.0,356.0,0.0,0.0,8.0,1421.0,25.0,381.0,0.0,0.0,8.0,1429.0,25.0,406.0,0.0,0.0
3.0,1384.0,20.0,216.0,0.0,0.0,7.0,1391.0,21.0,237.0,0.0,0.0,5.0,1396.0,23.0,260.0,0.0,0.0,7.0,1403.0,23.0,283.0,0.0,0.0,4.0,1407.0,24.0,307.0,0.0,0.0,1.0,1408.0,24.0,331.0,0.0,0.0,5.0,1413.0,25.0,356.0,0.0,0.0,8.0,1421.0,25.0,381.0,0.0,0.0,8.0,1429.0,25.0,406.0,0.0,0.0,16.0,1445.0,26.0,432.0,0.0,0.0
7.0,1391.0,21.0,237.0,0.0,0.0,5.0,1396.0,23.0,260.0,0.0,0.0,7.0,1403.0,23.0,283.0,0.0,0.0,4.0,1407.0,24.0,307.0,0.0,0.0,1.0,1408.0,24.0,331.0,0.0,0.0,5.0,1413.0,25.0,356.0,0.0,0.0,8.0,1421.0,25.0,381.0,0.0,0.0,8.0,1429.0,25.0,406.0,0.0,0.0,16.0,1445.0,26.0,432.0,0.0,0.0,10.0,1455.0,26.0,458.0,0.0,0.0
5.0,1396.0,23.0,260.0,0.0,0.0,7.0,1403.0,23.0,283.0,0.0,0.0,4.0,1407.0,24.0,307.0,0.0,0.0,1.0,1408.0,24.0,331.0,0.0,0.0,5.0,1413.0,25.0,356.0,0.0,0.0,8.0,1421.0,25.0,381.0,0.0,0.0,8.0,1429.0,25.0,406.0,0.0,0.0,16.0,1445.0,26.0,432.0,0.0,0.0,10.0,1455.0,26.0,458.0,0.0,0.0,0.0,1455.0,26.0,484.0,0.0,0.0
7.0,1403.0,23.0,283.0,0.0,0.0,4.0,1407.0,24.0,307.0,0.0,0.0,1.0,1408.0,24.0,331.0,0.0,0.0,5.0,1413.0,25.0,356.0,0.0,0.0,8.0,1421.0,25.0,381.0,0.0,0.0,8.0,1429.0,25.0,406.0,0.0,0.0,16.0,1445.0,26.0,432.0,0.0,0.0,10.0,1455.0,26.0,458.0,0.0,0.0,0.0,1455.0,26.0,484.0,0.0,0.0,2.0,1457.0,26.0,510.0,0.0,0.0
