0,1,2,3
8604.000000000002,14826.0,4402.999999999999,14900.000000000002
4402.999999999999,14900.000000000002,9433.0,15004.0
9433.0,15004.0,11083.0,15095.0
11083.0,15095.0,10026.0,15179.0
10026.0,15179.0,7927.000000000001,15236.0
7927.000000000001,15236.0,7176.000000000001,15304.0
7176.000000000001,15304.0,5827.0,15354.0
5827.0,15354.0,3435.0000000000005,15415.000000000002
3435.0000000000005,15415.000000000002,6571.0,15516.0
6571.0,15516.0,7969.0,15621.0
7969.0,15621.0,6455.0,15730.0
6455.0,15730.0,5591.0,15843.0
5591.0,15843.0,5033.0,15931.0
5033.0,15931.0,4115.0,16014.000000000002
4115.0,16014.000000000002,2029.0000000000002,16068.0
2029.0000000000002,16068.0,4923.000000000001,16129.0
4923.000000000001,16129.0,5952.0,16197.999999999998
5952.0,16197.999999999998,4176.0,16239.0
4176.0,16239.0,5524.0,16290.0
5524.0,16290.0,1326.0,16336.000000000004
1326.0,16336.000000000004,696.0,16398.0
696.0,16398.0,1762.0,16445.0
1762.0,16445.0,5396.999999999999,16486.0
5396.999999999999,16486.0,5228.0,16554.0
5228.0,16554.0,3838.0,16598.0
3838.0,16598.0,3753.0,16634.999999999996
3753.0,16634.999999999996,3257.9999999999995,16665.0
3257.9999999999995,16665.0,341.0,16701.0
341.0,16701.0,1962.0,16740.0
1962.0,16740.0,4483.0,16788.000000000004
4483.0,16788.000000000004,4514.0,16824.0
4514.0,16824.0,3847.9999999999995,16871.0
3847.9999999999995,16871.0,1424.0,16896.000000000004
1424.0,16896.000000000004,3710.9999999999995,16933.0
3710.9999999999995,16933.0,2490.0,16961.999999999996
2490.0,16961.999999999996,1300.0,16989.0
1300.0,16989.0,3390.9999999999995,17039.0
3390.9999999999995,17039.0,3773.000000000001,17081.0
3773.000000000001,17081.0,3364.0,17128.0
3364.0,17128.0,2416.9999999999995,17188.000000000004
2416.9999999999995,17188.000000000004,2539.0,17252.0
2539.0,17252.0,3565.0,17300.0
3565.0,17300.0,1446.0,17352.0
1446.0,17352.0,3937.0000000000005,17398.0
3937.0000000000005,17398.0,0,0
